time;logger;level;message;exception
2011-12-07 22:02:30.0886;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.0886;Raven.Database.Server.HttpServer;Debug;"	PUT 9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1
";
2011-12-07 22:02:30.1146;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 22:02:30.1146;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 22:02:30.1166;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 22:02:30.1336;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'StreamHeads/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d' was not found;
2011-12-07 22:02:30.1336;Raven.Database.Server.HttpServer;Debug;Request #  94: GET     -     0 ms - <default>  - 404 - /docs/StreamHeads/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d;
2011-12-07 22:02:30.2096;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:02:30.2096;Raven.Database.DocumentDatabase;Debug;Putting a document with key: StreamHeads/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d and etag ;
2011-12-07 22:02:30.2096;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'StreamHeads/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d', update: False, ;
2011-12-07 22:02:30.2126;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenStreamHeadBySnapshotAge' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:streamheads/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d> indexed,omitNorms<SnapshotAge:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<SnapshotAge_Range:1>>;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 22:02:30.2126;Raven.Database.Server.HttpServer;Debug;Request #  95: POST    -     3 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.2126;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.2126;Raven.Database.Server.HttpServer;Debug;"	PUT StreamHeads/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d
";
2011-12-07 22:02:30.2296;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.3356;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:02:30.3356;Raven.Database.DocumentDatabase;Debug;Putting a document with key: DocumentDto/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d and etag ;
2011-12-07 22:02:30.3356;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'DocumentDto/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d', update: False, ;
2011-12-07 22:02:30.3356;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.3356;Raven.Database.Server.HttpServer;Debug;Request #  96: POST    -     1 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 22:02:30.3356;Raven.Database.Server.HttpServer;Debug;"	PUT DocumentDto/9beb2a7c-7e9f-4030-8bf9-9fb2016b379d
";
2011-12-07 22:02:30.3356;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:02:30.3356;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1' was found;
2011-12-07 22:02:30.3356;Raven.Database.DocumentDatabase;Debug;Putting a document with key: 9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1 and etag 00000000-0000-0100-0000-000000000011;
2011-12-07 22:02:30.3356;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key '9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1', update: True, ;
2011-12-07 22:02:30.3356;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1' was found;
2011-12-07 22:02:30.3356;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1> indexed,omitNorms<CommitStamp:20111207210230013>>;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1> indexed,tokenized<StreamId:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
2011-12-07 22:02:30.3356;Raven.Database.Server.HttpServer;Debug;Request #  97: POST    -     1 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1> indexed,omitNorms<Dispatched:true>>;
2011-12-07 22:02:30.3356;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.3506;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.3506;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.3356;Raven.Database.Server.HttpServer;Debug;"	PATCH 9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1
";
2011-12-07 22:02:30.3956;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 22:02:30.3956;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 22:02:30.3956;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
